timestamp_s,side,hip_angle,hip_angle_smooth,knee_angle,back_angle,knee_angle_smooth,back_angle_smooth,elbow_angle,elbow_angle_smooth,body_angle,body_angle_smooth,hip_lift,hip_lift_smooth,hip_angle_display,knee_angle_display,back_angle_display,elbow_angle_display,body_angle_display,tracking_score,tracking_ok,tracking_display,exercise,exercise_confidence,exercise_locked,strap_confidence,stage,rep_count,warnings,pose_detected,frame_index
0.6667,left,179.32594350676555,177.70805371308802,179.14133809486938,175.95397296235845,178.87123884572603,174.96268969783114,172.04744288470786,173.56537972191364,178.9033561900124,178.14915803920536,-0.9992768393394467,-0.9998250465466417,177.7 deg,178.9 deg,175.0 deg,173.6 deg,178.1 deg,0.975,True,ok,rdl,0.7,True,0.0,up,0,,True,20
0.7,left,177.85908246838997,178.0019845147082,178.97894170141507,175.45976711228187,178.9729001490035,175.06150725005054,171.6196692340302,173.23935858996722,177.3564716698237,178.24702657735685,-0.998374335905267,-0.9996164050207347,178.0 deg,179.0 deg,175.1 deg,173.2 deg,178.2 deg,0.975,True,ok,rdl,0.7,True,0.0,up,0,,True,21
0.7333,left,177.21266078460005,178.14921166979136,178.89712855575988,176.4866494499601,179.05606809841973,175.23687226465668,172.27546308850347,173.02423993115718,176.66986299686445,178.19607585873106,-0.9974699177428282,-0.9992661009462437,178.1 deg,179.1 deg,175.2 deg,173.0 deg,178.2 deg,0.974,True,ok,rdl,0.7,True,0.0,up,0,,True,22
0.7667,left,176.45801020764662,178.1103617676005,178.98220488266605,176.8226942969451,179.10936318852916,175.52060857804938,172.422544111768,172.8290738224218,175.95237603198322,177.9860430051614,-0.996546253240474,-0.9987773601091544,178.1 deg,179.1 deg,175.5 deg,172.8 deg,178.0 deg,0.975,True,ok,rdl,0.7,True,0.0,up,0,,True,23
0.8,left,174.82074048862816,177.6744002400738,179.28536257972715,177.6332154575942,179.13245167567268,175.92681457860658,171.95357729082133,172.40208912110378,174.46642978370946,177.43709865701848,-0.9946836152426412,-0.9980179960821097,177.7 deg,179.1 deg,175.9 deg,172.4 deg,177.4 deg,0.975,True,ok,rdl,0.7,True,0.0,up,0,,True,24
0.8333,left,173.7859613947986,177.00465934127774,179.07380445907407,179.31072957475746,179.1127916124169,176.6413855840977,173.50716474117215,172.32310781410385,173.32253229100246,176.64576729999402,-0.9925804151809773,-0.9969618469371202,177.0 deg,179.1 deg,176.6 deg,172.3 deg,176.6 deg,0.976,True,ok,rdl,0.7,True,0.0,up,0,,True,25
0.8667,left,172.74366194353445,176.02943725633764,179.2423024136477,178.4507289865483,179.08586895530843,177.1596796914922,172.27109415199243,172.29956507185648,172.36282385354568,175.57626468813447,-0.9909307012122927,-0.9956945825519894,176.0 deg,179.1 deg,177.2 deg,172.3 deg,175.6 deg,0.977,True,ok,rdl,0.7,True,0.0,up,0,,True,26
0.9,left,170.11097163246166,174.71301270286565,179.93744274210025,178.93467299231477,179.19959819062714,177.58549398148597,171.37112654973123,172.20294845257408,170.14517309015065,174.3250956738685,-0.9867930509010914,-0.9939111842036531,174.7 deg,179.2 deg,177.6 deg,172.2 deg,174.3 deg,0.978,True,ok,rdl,0.7,True,0.0,up,0,,True,27
0.9333,left,167.42626027980253,173.22260953306744,179.59992610116214,179.69738802097828,179.2883102477339,178.19086839701404,170.92331288519475,172.10346897416906,167.6283919438935,172.93536999873564,-0.9811732864862117,-0.9914538914295025,173.2 deg,179.3 deg,178.2 deg,172.1 deg,172.9 deg,0.979,True,ok,rdl,0.7,True,0.0,up,0,,True,28
0.9667,left,165.4811744819516,171.54668291840335,179.40652711901373,179.555006126093,179.36108147105583,178.629205065033,171.27575244955696,171.96065316860523,165.7866408349967,171.38062397561166,-0.9757320880597004,-0.9883484871890555,171.5 deg,179.4 deg,178.6 deg,172.0 deg,171.4 deg,0.98,True,ok,rdl,0.7,True,0.0,up,0,,True,29
1.0,left,163.33291688906837,169.6716695871779,178.7671061912751,179.0344968403936,179.33035308657145,178.94517685695422,172.2949245250199,171.94242179906982,163.97146496171823,169.66906525128806,-0.9696473812628708,-0.984505791192255,169.7 deg,179.3 deg,178.9 deg,171.9 deg,169.7 deg,0.981,True,ok,rdl,0.7,True,0.0,up,0,,True,30
1.0333,left,160.39315602703874,167.6105860926651,177.99796825596252,178.7693302850276,179.14643961174792,179.10747897515898,172.92041271017183,172.08054114469132,161.42681468306705,167.80626309405346,-0.9613970935971416,-0.9797505738143265,167.6 deg,179.1 deg,179.1 deg,172.1 deg,167.8 deg,0.982,True,ok,rdl,0.7,True,0.0,up,0,,True,31
1.0667,left,156.0673648096322,165.07935800906992,176.040420182401,177.89773490904895,178.71309900079467,178.9056225943435,174.3937020449775,172.20718933094923,158.09415694482232,165.63078090174199,-0.9501663706532965,-0.9736914245960865,165.1 deg,178.7 deg,178.9 deg,172.2 deg,165.6 deg,0.983,True,ok,rdl,0.7,True,0.0,up,0,,True,32
1.1,left,152.39329383426073,162.17216256488797,174.4220893952319,178.15379205290014,178.02449714102093,178.86320303239376,173.76529863227296,172.42064711384646,155.23805087411802,163.18438476182376,-0.9383785256343642,-0.9661839709420966,162.2 deg,178.0 deg,178.9 deg,172.4 deg,163.2 deg,0.983,True,ok,rdl,0.7,True,0.0,up,0,,True,33
1.1333,left,150.2380680358286,159.33317633679752,174.43000036407534,178.5053759082034,177.23771965844597,178.8018748775207,173.71899253752883,172.7560565406747,153.06732848950102,160.74469267601668,-0.9281726612907457,-0.95780962956919,159.3 deg,177.2 deg,178.8 deg,172.8 deg,160.7 deg,0.983,True,ok,rdl,0.7,True,0.0,up,0,,True,34
1.1667,left,148.28015237757091,156.59801806505016,174.55889103041196,178.36745211128445,176.51757179119596,178.61188403327873,173.65532275623102,173.14634366510845,151.0356795699472,158.37430519402437,-0.9182704152678656,-0.9488235051094264,156.6 deg,176.5 deg,178.6 deg,173.1 deg,158.4 deg,0.983,True,ok,rdl,0.7,True,0.0,down,0,,True,35
1.2,left,146.55873641363934,153.89481262671984,174.75547571847827,178.31135645556503,175.8531358768337,178.4342197946319,173.72099062751357,173.4956634048165,149.18273872759863,156.00231917868177,-0.9081491340466092,-0.9391687973932704,153.9 deg,175.9 deg,178.4 deg,173.5 deg,156.0 deg,0.983,True,ok,rdl,0.7,True,0.0,down,0,,True,36
1.2333,left,145.27148415603526,151.31460795057225,174.69245064567977,179.2392097122355,175.27104222746297,178.4634644906093,174.40356876143747,173.79689829573334,147.91439558919527,153.70845212546422,-0.8993910440528733,-0.9291321777918423,151.3 deg,175.3 deg,178.5 deg,173.8 deg,153.7 deg,0.983,True,ok,rdl,0.7,True,0.0,down,0,,True,37
1.2667,left,142.92964355212192,148.81982045415558,174.22460176293976,178.3799667663737,174.73198987131687,178.40784113080161,175.32014422003328,174.1397170828564,145.78184103174888,151.47345588956162,-0.8859142010401165,-0.9183489074265531,148.8 deg,174.7 deg,178.4 deg,174.1 deg,151.5 deg,0.983,True,ok,rdl,1.0,True,0.0,down,0,,True,38
1.3,left,140.89993395152598,146.65304461728326,173.5810929989317,178.40308324647555,174.38065741653548,178.48003375043396,174.70764613914474,174.184566239166,144.06822669986826,149.46975156885392,-0.8741668416146413,-0.9074918318496022,146.7 deg,174.4 deg,178.5 deg,174.2 deg,149.5 deg,0.983,True,ok,rdl,1.0,True,0.0,down,0,,True,39
1.3333,left,139.82612880156873,144.85773532689868,173.45992035997506,179.4280176543697,174.24320469721312,178.66206597921536,174.52979593137061,174.2937801390371,143.0326503863248,147.7261229277406,-0.8659266365384719,-0.8971415619787605,144.9 deg,174.2 deg,178.7 deg,174.3 deg,147.7 deg,0.983,True,ok,rdl,1.0,True,0.0,down,0,,True,40
