timestamp_s,side,hip_angle,hip_angle_smooth,knee_angle,back_angle,knee_angle_smooth,back_angle_smooth,elbow_angle,elbow_angle_smooth,body_angle,body_angle_smooth,hip_lift,hip_lift_smooth,hip_angle_display,knee_angle_display,back_angle_display,elbow_angle_display,body_angle_display,tracking_score,tracking_ok,tracking_display,exercise,exercise_confidence,exercise_locked,strap_confidence,stage,rep_count,warnings,pose_detected,frame_index
1.4667,right,171.12152451891626,171.15076099608265,161.20046508008124,177.46086151339293,161.33194391760512,177.92205848777115,175.41768243449954,175.41559572719868,179.38738298536165,179.40984824850506,-0.0847379471167149,-0.08233528870111287,171.2 deg,161.3 deg,177.9 deg,175.4 deg,179.4 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,44
1.5,right,171.20299149219287,171.14280229253487,161.2132285166729,177.12955552047015,161.2620824201565,177.67610334844173,175.38624294374813,175.4176123461811,179.31357431940418,179.38504723694226,-0.08640631757074622,-0.0836021931625056,171.1 deg,161.3 deg,177.7 deg,175.4 deg,179.4 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,45
1.5333,right,171.23016466077846,171.1457172140134,161.15578465864684,177.06455016754475,161.2385927451709,177.51778793694976,175.35792651820958,175.4150877467153,179.26219049142355,179.3746874010112,-0.08706950449240602,-0.08449611274475632,171.1 deg,161.2 deg,177.5 deg,175.4 deg,179.4 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,46
1.5667,right,171.24058639761432,171.1609641471126,161.24970975001315,177.00271520709217,161.2509213659876,177.39988399608134,175.27884500915886,175.39603501882894,179.29834969783008,179.37062093582583,-0.08730617002825243,-0.08514731772928182,171.2 deg,161.3 deg,177.4 deg,175.4 deg,179.4 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,47
1.6,right,171.18539021514934,171.1706945914591,161.31829316024772,177.55815818989387,161.24100638476685,177.367132033569,175.383102258995,175.38666490508714,179.38898210797487,179.3597931000717,-0.08521452993107738,-0.0854513283873612,171.2 deg,161.2 deg,177.4 deg,175.4 deg,179.4 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,48
1.6333,right,171.19294846492878,171.18420964245823,161.29747114624706,177.66837462707136,161.2460166616075,177.3598574927339,175.50764800314624,175.395504984106,179.37693169688487,179.3516106400725,-0.08529867632437402,-0.08571113397994476,171.2 deg,161.2 deg,177.4 deg,175.4 deg,179.4 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,49
1.6667,right,171.24107977385154,171.20209793191881,161.2802039198412,177.49297852056856,161.24502231882144,177.3395991065763,175.5158961525538,175.406763331473,179.31815059581564,179.3350802706707,-0.0864726875316695,-0.08607226185646291,171.2 deg,161.2 deg,177.3 deg,175.4 deg,179.3 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,50
1.7,right,171.24435469693265,171.21964510020683,161.2045879014487,177.41828084979824,161.24561129330252,177.33351615463417,175.46451522700136,175.41345373040184,179.29168822695294,179.32140959089807,-0.086965121782288,-0.0863904296658305,171.2 deg,161.2 deg,177.3 deg,175.4 deg,179.3 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,51
1.7333,right,170.9790963658905,171.18766008216363,161.11179685635457,177.86925389531285,161.23112105611418,177.43918735104026,175.51672616930048,175.43209419119503,179.4991495367687,179.3479203362358,-0.08408318480966266,-0.08605855355710428,171.2 deg,161.2 deg,177.4 deg,175.4 deg,179.3 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,52
1.7667,right,170.68172728755303,171.10931188598857,161.28642984748353,179.22191655280488,161.2497846545194,177.74738254893458,175.52753037576798,175.4563233137034,179.87179575127197,179.43500680192844,-0.07808614426332766,-0.08477521638152166,171.1 deg,161.2 deg,177.7 deg,175.5 deg,179.4 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,53
